destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y,destination_enc,passanger_enc,weather_enc,time_enc,coupon_enc,expiration_enc,gender_enc,age_enc,maritalStatus_enc,education_enc,occupation_enc,income_enc,Bar_num,CoffeeHouse_num,CarryAway_num,RestaurantLessThan20_num,Restaurant20To50_num
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,21,Single,0,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,1,0,0,0,1,1,1,0,0,2,1,1,1,0,1,2,2,2,2,1,2,1,2
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Single,0,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,1,1,1,0,1,1,2,0,0,3,1,1,1,0,1,2,2,2,2,1,2,1,2
Work,Alone,Sunny,55,7AM,Bar,1d,Male,21,Single,0,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,1,1,1,0,1,0,2,0,0,3,3,0,1,0,1,2,2,2,2,1,2,1,2
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,21,Single,0,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,1,1,0,0,1,1,2,0,0,3,4,0,1,0,1,2,2,2,2,1,2,1,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,21,Single,0,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,1,0,0,1,0,1,2,0,0,3,2,1,1,0,1,2,2,2,2,1,2,1,2
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,21,Single,0,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,1,0,0,0,1,1,2,0,0,3,0,0,1,0,1,2,2,2,2,1,2,1,2
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,21,Single,0,Associates degree,Student,$12500 - $24999,1~3,less1,1~3,less1,1~3,1,1,0,0,1,1,2,0,0,3,1,1,1,0,1,2,2,2,2,1,2,1,2
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,1,0,1,0,1,1,1,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,1,0,1,0,1,3,0,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,0,0,1,0,1,2,1,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,1,0,1,0,0,1,0,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,0,0,1,0,0,1,1,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,0,1,0,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,0,0,0,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,0,0,1,0,2,1,1,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,0,0,1,0,2,0,1,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,0,0,1,0,0,1,1,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,0,2,0,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,0,0,0,0,1,1,1,1,2,0,1,2,4,2,10,6,2,1
Home,Alone,Sunny,55,6PM,Bar,1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,1,0,1,1,0,0,2,3,0,1,2,0,1,2,4,2,10,6,2,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,0,1,0,0,2,4,0,1,2,0,1,2,4,2,10,6,2,1
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,0,1,0,0,2,1,1,1,2,0,1,2,4,2,10,6,2,1
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,1,0,1,1,2,0,0,3,1,1,1,2,0,1,2,4,2,10,6,2,1
Work,Alone,Sunny,55,7AM,Bar,1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,1,0,1,1,2,0,0,3,3,0,1,2,0,1,2,4,2,10,6,2,1
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,0,2,0,0,3,4,0,1,2,0,1,2,4,2,10,6,2,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,1,0,1,2,0,0,3,2,1,1,2,0,1,2,4,2,10,6,2,1
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,0,0,0,1,1,2,0,0,3,0,0,1,2,0,1,2,4,2,10,6,2,1
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,26,Unmarried partner,0,Bachelors degree,Student,$50000 - $62499,1~3,gt8,4~8,1~3,less1,1,1,0,0,1,1,2,0,0,3,1,1,1,2,0,1,2,4,2,10,6,2,1
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,0,0,0,1,1,0,1,0,1,1,1,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,1,0,1,0,1,2,1,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,1,0,1,0,0,1,1,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,1,0,1,0,0,1,0,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,1,0,1,0,2,0,1,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,1,0,1,0,0,2,0,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,1,0,2,0,1,0,1,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,1,0,2,0,1,2,1,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,0,0,2,0,1,3,0,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,0,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,1,0,2,0,0,0,0,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,0,0,2,0,2,1,1,0,2,2,0,0,1,0,1,10,6,0
Home,Alone,Sunny,55,6PM,Bar,1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,0,0,1,0,0,1,0,0,2,3,0,0,2,2,0,0,1,0,1,10,6,0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,0,1,0,0,2,4,0,0,2,2,0,0,1,0,1,10,6,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,0,0,0,1,0,1,0,0,2,1,1,0,2,2,0,0,1,0,1,10,6,0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,1,0,1,0,2,0,0,3,1,1,0,2,2,0,0,1,0,1,10,6,0
Work,Alone,Sunny,55,7AM,Bar,1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,1,0,1,0,2,0,0,3,3,0,0,2,2,0,0,1,0,1,10,6,0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,0,2,0,0,3,4,0,0,2,2,0,0,1,0,1,10,6,0
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,0,0,1,0,0,2,0,0,3,2,1,0,2,2,0,0,1,0,1,10,6,0
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,0,0,0,1,1,2,0,0,3,0,0,0,2,2,0,0,1,0,1,10,6,0
Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$62500 - $74999,never,less1,gt8,4~8,never,1,1,0,0,1,0,2,0,0,3,1,1,0,2,2,0,0,1,0,1,10,6,0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,1,0,0,0,0,0,0,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,0,0,1,0,1,1,1,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,1,0,1,0,1,3,0,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,0,0,1,0,1,2,1,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,1,0,1,0,0,1,0,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,0,0,1,0,0,1,1,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,1,0,1,0,0,1,0,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,1,0,1,0,0,0,0,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,0,0,1,0,2,1,1,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,0,0,1,0,2,0,1,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,0,0,1,0,0,1,1,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,1,0,1,0,0,2,0,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,0,0,0,0,1,1,1,1,2,1,0,4,0,10,10,10,10,10
Home,Alone,Sunny,55,6PM,Bar,1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,1,0,1,1,0,0,2,3,0,1,2,1,0,4,0,10,10,10,10,10
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,1,1,0,0,2,4,0,1,2,1,0,4,0,10,10,10,10,10
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,0,1,0,0,2,1,1,1,2,1,0,4,0,10,10,10,10,10
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,1,0,1,0,2,0,0,3,1,1,1,2,1,0,4,0,10,10,10,10,10
Work,Alone,Sunny,55,7AM,Bar,1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,1,0,1,1,2,0,0,3,3,0,1,2,1,0,4,0,10,10,10,10,10
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,1,2,0,0,3,4,0,1,2,1,0,4,0,10,10,10,10,10
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,1,0,0,2,0,0,3,2,1,1,2,1,0,4,0,10,10,10,10,10
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,1,2,0,0,3,0,0,1,2,1,0,4,0,10,10,10,10,10
Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,26,Single,0,Some college - no degree,Healthcare Support,$37500 - $49999,gt8,gt8,gt8,gt8,gt8,1,1,0,0,1,0,2,0,0,3,1,1,1,2,1,0,4,0,10,10,10,10,10
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,0,1,1,0,1,0,1,1,1,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,0,1,0,0,1,0,1,3,0,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,1,2,1,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,0,1,1,0,1,0,0,1,0,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,0,1,1,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,0,1,0,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,0,0,0,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,0,1,1,0,1,0,2,1,1,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,2,0,1,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,0,1,1,0,1,0,0,1,1,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,1,0,0,1,1,0,1,0,0,2,0,0,2,1,2,5,5,0,2,6,2,1
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,0,1,1,1,0,0,2,1,1,0,2,1,2,5,5,0,2,6,2,1
Work,Alone,Sunny,55,7AM,Bar,1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,1,1,0,1,1,2,0,0,3,3,0,0,2,1,2,5,5,0,2,6,2,1
Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,1,0,0,1,1,2,0,0,3,4,0,0,2,1,2,5,5,0,2,6,2,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,1,0,1,2,0,0,3,2,1,0,2,1,2,5,5,0,2,6,2,1
Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Female,26,Single,1,Associates degree,Healthcare Practitioners & Technical,$25000 - $37499,never,1~3,4~8,1~3,less1,1,0,0,0,1,1,2,0,0,3,0,0,0,2,1,2,5,5,0,2,6,2,1
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,0,0,0,1,0,0,1,0,1,3,0,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,1,0,0,1,1,0,1,0,1,2,1,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,0,0,0,1,0,0,1,0,2,1,1,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,1,0,0,1,1,0,1,0,2,0,1,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,1,0,0,1,1,0,1,0,0,2,0,1,0,1,0,6,6,1,0,10,2,1
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2h,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,6,6,1,0,10,2,1
Home,Alone,Sunny,55,6PM,Bar,1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,0,0,1,0,1,1,0,0,2,3,0,1,0,1,0,6,6,1,0,10,2,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,21,Single,0,Some college - no degree,Sales & Related,$100000 or More,less1,never,gt8,1~3,less1,1,1,0,0,1,0,1,0,0,2,4,0,1,0,1,0,6,6,1,0,10,2,1
